city_name,date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
Roma,2023-02-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-02-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-03-31,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-04-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-05-31,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-06-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-07-31,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-08-31,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-09-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-10-31,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-11-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-01,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-02,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-03,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-04,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-05,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-06,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-07,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-08,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-09,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-10,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-11,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-12,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-13,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-14,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-15,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-16,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-17,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-18,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-19,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-20,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-21,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-22,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-23,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-24,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-25,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-26,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-27,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-28,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-29,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-30,,,,,,,,,,,,,,,,,,,,,
Roma,2023-12-31,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-01,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-02,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-03,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-04,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-05,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-06,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-07,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-08,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-09,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-10,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-11,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-12,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-13,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-14,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-15,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-16,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-17,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-18,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-19,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-20,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-21,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-22,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-23,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-24,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-25,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-26,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-27,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-28,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-29,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-30,,,,,,,,,,,,,,,,,,,,,
Roma,2024-01-31,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-01,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-02,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-03,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-04,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-05,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-06,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-07,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-08,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-09,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-10,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-11,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-12,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-13,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-14,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-15,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-16,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-17,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-18,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-19,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-20,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-21,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-22,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-23,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-24,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-25,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-26,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-27,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-28,,,,,,,,,,,,,,,,,,,,,
Roma,2024-02-29,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-01,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-02,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-03,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-04,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-05,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-06,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-07,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-08,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-09,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-10,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-11,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-12,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-13,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-14,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-15,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-16,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-17,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-18,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-19,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-20,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-21,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-22,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-23,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-24,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-25,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-26,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-27,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-28,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-29,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-30,,,,,,,,,,,,,,,,,,,,,
Roma,2024-03-31,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-01,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-02,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-03,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-04,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-05,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-06,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-07,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-08,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-09,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-10,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-11,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-12,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-13,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-14,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-15,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-16,,,,,,,,,,,,,,,,,,,,,
Roma,2024-04-17,,,,,,,,,,,,,,,,,,,,,
