iso_alpha_2,iso_alpha_3,country_name,date,stringency_index,government_response_index,containment_health_index
AT,AUT,Austria,2021-06-05,68.52,79.48,76.55
AT,AUT,Austria,2021-06-06,68.52,79.48,76.55
AT,AUT,Austria,2021-06-07,68.52,79.48,76.55
AT,AUT,Austria,2021-06-08,68.52,79.48,76.55
AT,AUT,Austria,2021-06-09,68.52,79.48,76.55
AT,AUT,Austria,2021-06-10,60.19,74.79,71.19
AT,AUT,Austria,2021-06-11,60.19,74.79,71.19
AT,AUT,Austria,2021-06-12,60.19,74.79,71.19
AT,AUT,Austria,2021-06-13,60.19,74.79,71.19
AT,AUT,Austria,2021-06-14,60.19,74.79,71.19
AT,AUT,Austria,2021-06-15,60.19,74.79,71.19
AT,AUT,Austria,2021-06-16,60.19,74.79,71.19
AT,AUT,Austria,2021-06-17,60.19,74.79,71.19
AT,AUT,Austria,2021-06-18,60.19,74.79,71.19
AT,AUT,Austria,2021-06-19,60.19,74.79,71.19
AT,AUT,Austria,2021-06-20,60.19,74.79,71.19
AT,AUT,Austria,2021-06-21,60.19,74.79,71.19
AT,AUT,Austria,2021-06-22,60.19,74.79,71.19
AT,AUT,Austria,2021-06-23,60.19,74.79,71.19
AT,AUT,Austria,2021-06-24,60.19,74.79,71.19
AT,AUT,Austria,2021-06-25,60.19,74.79,71.19
AT,AUT,Austria,2021-06-26,60.19,74.79,71.19
AT,AUT,Austria,2021-06-27,60.19,74.79,71.19
AT,AUT,Austria,2021-06-28,60.19,74.79,71.19
AT,AUT,Austria,2021-06-29,60.19,74.79,71.19
AT,AUT,Austria,2021-06-30,60.19,74.79,71.19
AT,AUT,Austria,2021-07-01,56.48,72.71,68.81
AT,AUT,Austria,2021-07-02,56.48,72.71,68.81
AT,AUT,Austria,2021-07-03,56.48,72.71,68.81
AT,AUT,Austria,2021-07-04,56.48,72.71,68.81
AT,AUT,Austria,2021-07-05,56.48,73.96,70.24
AT,AUT,Austria,2021-07-06,56.48,73.96,70.24
AT,AUT,Austria,2021-07-07,56.48,73.96,70.24
AT,AUT,Austria,2021-07-08,56.48,73.96,70.24
AT,AUT,Austria,2021-07-09,56.48,73.96,70.24
AT,AUT,Austria,2021-07-10,56.48,73.96,70.24
AT,AUT,Austria,2021-07-11,56.48,73.96,70.24
AT,AUT,Austria,2021-07-12,56.48,73.96,70.24
AT,AUT,Austria,2021-07-13,56.48,73.96,70.24
AT,AUT,Austria,2021-07-14,56.48,73.96,70.24
AT,AUT,Austria,2021-07-15,56.48,73.96,70.24
AT,AUT,Austria,2021-07-16,56.48,73.96,70.24
AT,AUT,Austria,2021-07-17,56.48,73.96,70.24
AT,AUT,Austria,2021-07-18,56.48,73.96,70.24
AT,AUT,Austria,2021-07-19,56.48,73.96,70.24
AT,AUT,Austria,2021-07-20,56.48,73.96,70.24
AT,AUT,Austria,2021-07-21,56.48,73.96,70.24
AT,AUT,Austria,2021-07-22,56.48,73.96,70.24
AT,AUT,Austria,2021-07-23,56.48,73.96,70.24
AT,AUT,Austria,2021-07-24,56.48,73.96,70.24
AT,AUT,Austria,2021-07-25,56.48,73.96,70.24
AT,AUT,Austria,2021-07-26,56.48,73.96,70.24
AT,AUT,Austria,2021-07-27,56.48,73.96,70.24
AT,AUT,Austria,2021-07-28,56.48,73.96,70.24
AT,AUT,Austria,2021-07-29,56.48,73.96,70.24
AT,AUT,Austria,2021-07-30,56.48,73.96,70.24
AT,AUT,Austria,2021-07-31,56.48,73.96,70.24
AT,AUT,Austria,2021-08-01,56.48,73.96,70.24
AT,AUT,Austria,2021-08-02,56.48,73.96,70.24
AT,AUT,Austria,2021-08-03,56.48,73.96,70.24
AT,AUT,Austria,2021-08-04,56.48,73.96,70.24
AT,AUT,Austria,2021-08-05,56.48,73.96,70.24
AT,AUT,Austria,2021-08-06,56.48,73.96,70.24
AT,AUT,Austria,2021-08-07,56.48,73.96,70.24
AT,AUT,Austria,2021-08-08,56.48,73.96,70.24
AT,AUT,Austria,2021-08-09,56.48,73.96,70.24
AT,AUT,Austria,2021-08-10,56.48,73.96,70.24
AT,AUT,Austria,2021-08-11,64.35,78.39,75.3
AT,AUT,Austria,2021-08-12,64.35,78.39,75.3
AT,AUT,Austria,2021-08-13,64.35,78.39,75.3
AT,AUT,Austria,2021-08-14,64.35,78.39,75.3
AT,AUT,Austria,2021-08-15,64.35,78.39,75.3
AT,AUT,Austria,2021-08-16,64.35,78.39,75.3
AT,AUT,Austria,2021-08-17,64.35,78.39,75.3
AT,AUT,Austria,2021-08-18,64.35,78.39,75.3
AT,AUT,Austria,2021-08-19,64.35,78.39,75.3
AT,AUT,Austria,2021-08-20,64.35,78.39,75.3
AT,AUT,Austria,2021-08-21,64.35,78.39,75.3
AT,AUT,Austria,2021-08-22,64.35,78.39,75.3
AT,AUT,Austria,2021-08-23,64.35,78.39,75.3
AT,AUT,Austria,2021-08-24,64.35,78.39,75.3
AT,AUT,Austria,2021-08-25,64.35,78.39,75.3
AT,AUT,Austria,2021-08-26,64.35,78.39,75.3
AT,AUT,Austria,2021-08-27,64.35,78.39,75.3
AT,AUT,Austria,2021-08-28,64.35,78.39,75.3
AT,AUT,Austria,2021-08-29,64.35,78.39,75.3
AT,AUT,Austria,2021-08-30,64.35,78.39,75.3
AT,AUT,Austria,2021-08-31,64.35,78.39,75.3
AT,AUT,Austria,2021-09-01,64.35,78.39,75.3
AT,AUT,Austria,2021-09-02,64.35,78.39,75.3
AT,AUT,Austria,2021-09-03,64.35,78.39,75.3
AT,AUT,Austria,2021-09-04,64.35,78.39,75.3
AT,AUT,Austria,2021-09-05,64.35,78.39,75.3
AT,AUT,Austria,2021-09-06,64.35,78.39,75.3
AT,AUT,Austria,2021-09-07,64.35,78.39,75.3
AT,AUT,Austria,2021-09-08,64.35,78.39,75.3
AT,AUT,Austria,2021-09-09,56.02,73.7,69.94
AT,AUT,Austria,2021-09-10,56.02,73.7,69.94
AT,AUT,Austria,2021-09-11,56.02,73.7,69.94
AT,AUT,Austria,2021-09-12,56.02,73.7,69.94
AT,AUT,Austria,2021-09-13,56.02,73.7,69.94
AT,AUT,Austria,2021-09-14,56.02,73.7,69.94
AT,AUT,Austria,2021-09-15,57.41,74.48,70.83
AT,AUT,Austria,2021-09-16,57.41,74.48,70.83
AT,AUT,Austria,2021-09-17,57.41,74.48,70.83
AT,AUT,Austria,2021-09-18,65.74,79.17,76.19
AT,AUT,Austria,2021-09-19,65.74,79.17,76.19
AT,AUT,Austria,2021-09-20,65.74,79.17,76.19
AT,AUT,Austria,2021-09-21,65.74,79.17,76.19
AT,AUT,Austria,2021-09-22,65.74,79.17,76.19
AT,AUT,Austria,2021-09-23,65.74,79.17,76.19
AT,AUT,Austria,2021-09-24,65.74,79.17,76.19
AT,AUT,Austria,2021-09-25,65.74,79.17,76.19
AT,AUT,Austria,2021-09-26,65.74,79.17,76.19
AT,AUT,Austria,2021-09-27,65.74,79.17,76.19
AT,AUT,Austria,2021-09-28,65.74,79.17,76.19
AT,AUT,Austria,2021-09-29,57.41,74.48,70.83
AT,AUT,Austria,2021-09-30,57.41,74.48,70.83
AT,AUT,Austria,2021-10-01,57.41,74.48,70.83
AT,AUT,Austria,2021-10-02,57.41,74.48,70.83
AT,AUT,Austria,2021-10-03,57.41,74.48,70.83
AT,AUT,Austria,2021-10-04,57.41,74.48,70.83
AT,AUT,Austria,2021-10-05,57.41,74.48,70.83
AT,AUT,Austria,2021-10-06,57.41,74.48,70.83
AT,AUT,Austria,2021-10-07,57.41,74.48,70.83
AT,AUT,Austria,2021-10-08,57.41,74.48,70.83
AT,AUT,Austria,2021-10-09,57.41,74.48,70.83
AT,AUT,Austria,2021-10-10,57.41,74.48,70.83
AT,AUT,Austria,2021-10-11,57.41,74.48,70.83
AT,AUT,Austria,2021-10-12,57.41,74.48,70.83
AT,AUT,Austria,2021-10-13,57.41,74.48,70.83
AT,AUT,Austria,2021-10-14,57.41,74.48,70.83
AT,AUT,Austria,2021-10-15,57.41,74.48,70.83
AT,AUT,Austria,2021-10-16,57.41,74.48,70.83
AT,AUT,Austria,2021-10-17,57.41,74.48,70.83
AT,AUT,Austria,2021-10-18,65.74,79.17,76.19
AT,AUT,Austria,2021-10-19,65.74,79.17,76.19
AT,AUT,Austria,2021-10-20,65.74,79.17,76.19
AT,AUT,Austria,2021-10-21,65.74,79.17,76.19
AT,AUT,Austria,2021-10-22,65.74,79.17,76.19
AT,AUT,Austria,2021-10-23,65.74,79.17,76.19
AT,AUT,Austria,2021-10-24,65.74,79.17,76.19
AT,AUT,Austria,2021-10-25,65.74,79.17,76.19
AT,AUT,Austria,2021-10-26,65.74,79.17,76.19
AT,AUT,Austria,2021-10-27,65.74,79.17,76.19
AT,AUT,Austria,2021-10-28,65.74,79.17,76.19
AT,AUT,Austria,2021-10-29,65.74,79.17,76.19
AT,AUT,Austria,2021-10-30,65.74,79.17,76.19
AT,AUT,Austria,2021-10-31,65.74,79.17,76.19
AT,AUT,Austria,2021-11-01,62.96,77.6,74.4
AT,AUT,Austria,2021-11-02,62.96,77.6,74.4
AT,AUT,Austria,2021-11-03,62.96,77.6,74.4
AT,AUT,Austria,2021-11-04,62.96,77.6,74.4
AT,AUT,Austria,2021-11-05,62.96,77.6,74.4
AT,AUT,Austria,2021-11-06,62.96,77.6,74.4
AT,AUT,Austria,2021-11-07,62.96,77.6,74.4
AT,AUT,Austria,2021-11-08,54.63,72.92,69.05
AT,AUT,Austria,2021-11-09,54.63,72.92,69.05
AT,AUT,Austria,2021-11-10,54.63,72.92,69.05
AT,AUT,Austria,2021-11-11,54.63,72.92,69.05
AT,AUT,Austria,2021-11-12,54.63,72.92,69.05
AT,AUT,Austria,2021-11-13,54.63,72.92,69.05
AT,AUT,Austria,2021-11-14,54.63,72.92,69.05
AT,AUT,Austria,2021-11-15,59.26,75.52,72.02
AT,AUT,Austria,2021-11-16,59.26,75.52,72.02
AT,AUT,Austria,2021-11-17,59.26,75.52,72.02
AT,AUT,Austria,2021-11-18,59.26,75.52,72.02
AT,AUT,Austria,2021-11-19,59.26,75.52,72.02
AT,AUT,Austria,2021-11-20,59.26,75.52,72.02
AT,AUT,Austria,2021-11-21,59.26,75.52,72.02
AT,AUT,Austria,2021-11-22,59.26,75.52,72.02
AT,AUT,Austria,2021-11-23,59.26,75.52,72.02
AT,AUT,Austria,2021-11-24,59.26,75.52,72.02
AT,AUT,Austria,2021-11-25,59.26,75.52,72.02
AT,AUT,Austria,2021-11-26,59.26,75.52,72.02
AT,AUT,Austria,2021-11-27,62.04,77.08,73.81
AT,AUT,Austria,2021-11-28,62.04,77.08,73.81
AT,AUT,Austria,2021-11-29,62.04,77.08,73.81
AT,AUT,Austria,2021-11-30,62.04,77.08,73.81
AT,AUT,Austria,2021-12-01,62.04,77.08,73.81
AT,AUT,Austria,2021-12-02,62.04,77.08,73.81
AT,AUT,Austria,2021-12-03,62.04,77.08,73.81
AT,AUT,Austria,2021-12-04,62.04,77.08,73.81
AT,AUT,Austria,2021-12-05,62.04,77.08,73.81
AT,AUT,Austria,2021-12-06,62.04,77.08,73.81
AT,AUT,Austria,2021-12-07,62.04,77.08,73.81
AT,AUT,Austria,2021-12-08,62.04,77.08,73.81
AT,AUT,Austria,2021-12-09,62.04,77.08,73.81
AT,AUT,Austria,2021-12-10,62.04,77.08,73.81
AT,AUT,Austria,2021-12-11,62.04,77.08,73.81
AT,AUT,Austria,2021-12-12,62.04,77.08,73.81
AT,AUT,Austria,2021-12-13,62.04,77.08,73.81
AT,AUT,Austria,2021-12-14,62.04,77.08,73.81
AT,AUT,Austria,2021-12-15,62.04,77.08,73.81
AT,AUT,Austria,2021-12-16,62.04,77.08,73.81
AT,AUT,Austria,2021-12-17,62.04,77.08,73.81
AT,AUT,Austria,2021-12-18,62.04,77.08,73.81
AT,AUT,Austria,2021-12-19,62.04,77.08,73.81
AT,AUT,Austria,2021-12-20,62.04,77.08,73.81
AT,AUT,Austria,2021-12-21,62.04,77.08,73.81
AT,AUT,Austria,2021-12-22,62.04,77.08,73.81
AT,AUT,Austria,2021-12-23,62.04,77.08,73.81
AT,AUT,Austria,2021-12-24,54.63,72.92,69.05
AT,AUT,Austria,2021-12-25,54.63,72.92,69.05
AT,AUT,Austria,2021-12-26,54.63,72.92,69.05
AT,AUT,Austria,2021-12-27,62.04,77.08,73.81
AT,AUT,Austria,2021-12-28,62.04,77.08,73.81
AT,AUT,Austria,2021-12-29,62.04,77.08,73.81
AT,AUT,Austria,2021-12-30,62.04,77.08,73.81
AT,AUT,Austria,2021-12-31,54.63,72.92,69.05
AT,AUT,Austria,2022-01-01,76.85,83.85,81.55
AT,AUT,Austria,2022-01-02,76.85,83.85,81.55
AT,AUT,Austria,2022-01-03,76.85,83.85,81.55
AT,AUT,Austria,2022-01-04,76.85,83.85,81.55
AT,AUT,Austria,2022-01-05,76.85,83.85,81.55
AT,AUT,Austria,2022-01-06,76.85,83.85,81.55
AT,AUT,Austria,2022-01-07,76.85,83.85,81.55
AT,AUT,Austria,2022-01-08,76.85,83.85,81.55
AT,AUT,Austria,2022-01-09,76.85,83.85,81.55
AT,AUT,Austria,2022-01-10,76.85,83.85,81.55
AT,AUT,Austria,2022-01-11,76.85,83.85,81.55
AT,AUT,Austria,2022-01-12,76.85,83.85,81.55
AT,AUT,Austria,2022-01-13,76.85,83.85,81.55
AT,AUT,Austria,2022-01-14,76.85,83.85,81.55
AT,AUT,Austria,2022-01-15,76.85,83.85,81.55
AT,AUT,Austria,2022-01-16,76.85,83.85,81.55
AT,AUT,Austria,2022-01-17,76.85,83.85,81.55
AT,AUT,Austria,2022-01-18,76.85,83.85,81.55
AT,AUT,Austria,2022-01-19,76.85,83.85,81.55
AT,AUT,Austria,2022-01-20,76.85,83.85,81.55
AT,AUT,Austria,2022-01-21,76.85,83.85,81.55
AT,AUT,Austria,2022-01-22,76.85,83.85,81.55
AT,AUT,Austria,2022-01-23,76.85,83.85,81.55
AT,AUT,Austria,2022-01-24,74.07,82.29,79.76
AT,AUT,Austria,2022-01-25,74.07,82.29,79.76
AT,AUT,Austria,2022-01-26,74.07,82.29,79.76
AT,AUT,Austria,2022-01-27,74.07,82.29,79.76
AT,AUT,Austria,2022-01-28,68.52,79.17,76.19
AT,AUT,Austria,2022-01-29,68.52,79.17,76.19
AT,AUT,Austria,2022-01-30,68.52,79.17,76.19
AT,AUT,Austria,2022-01-31,61.11,75.0,71.43
AT,AUT,Austria,2022-02-01,61.11,75.0,71.43
AT,AUT,Austria,2022-02-02,61.11,75.0,71.43
AT,AUT,Austria,2022-02-03,61.11,75.0,71.43
AT,AUT,Austria,2022-02-04,61.11,75.0,71.43
AT,AUT,Austria,2022-02-05,61.11,75.0,71.43
AT,AUT,Austria,2022-02-06,61.11,75.0,71.43
AT,AUT,Austria,2022-02-07,61.11,75.0,71.43
AT,AUT,Austria,2022-02-08,61.11,75.0,71.43
AT,AUT,Austria,2022-02-09,61.11,75.0,71.43
AT,AUT,Austria,2022-02-10,61.11,75.0,71.43
AT,AUT,Austria,2022-02-11,61.11,75.0,71.43
AT,AUT,Austria,2022-02-12,57.41,72.92,69.05
AT,AUT,Austria,2022-02-13,57.41,72.92,69.05
AT,AUT,Austria,2022-02-14,57.41,72.92,69.05
AT,AUT,Austria,2022-02-15,57.41,72.92,69.05
AT,AUT,Austria,2022-02-16,57.41,72.92,69.05
AT,AUT,Austria,2022-02-17,57.41,72.92,69.05
AT,AUT,Austria,2022-02-18,57.41,72.92,69.05
AT,AUT,Austria,2022-02-19,57.41,72.92,69.05
AT,AUT,Austria,2022-02-20,57.41,72.92,69.05
AT,AUT,Austria,2022-02-21,57.41,72.92,69.05
AT,AUT,Austria,2022-02-22,54.63,71.35,67.26
AT,AUT,Austria,2022-02-23,54.63,71.35,67.26
AT,AUT,Austria,2022-02-24,54.63,71.35,67.26
AT,AUT,Austria,2022-02-25,54.63,71.35,67.26
AT,AUT,Austria,2022-02-26,54.63,71.35,67.26
AT,AUT,Austria,2022-02-27,54.63,71.35,67.26
AT,AUT,Austria,2022-02-28,54.63,71.35,67.26
AT,AUT,Austria,2022-03-01,54.63,71.35,67.26
AT,AUT,Austria,2022-03-02,54.63,71.35,67.26
AT,AUT,Austria,2022-03-03,54.63,71.35,67.26
AT,AUT,Austria,2022-03-04,54.63,71.35,67.26
AT,AUT,Austria,2022-03-05,40.74,63.54,58.33
AT,AUT,Austria,2022-03-06,40.74,63.54,58.33
AT,AUT,Austria,2022-03-07,40.74,63.54,58.33
AT,AUT,Austria,2022-03-08,40.74,63.54,58.33
AT,AUT,Austria,2022-03-09,40.74,63.54,58.33
AT,AUT,Austria,2022-03-10,40.74,63.54,58.33
AT,AUT,Austria,2022-03-11,40.74,63.54,58.33
AT,AUT,Austria,2022-03-12,40.74,63.54,58.33
AT,AUT,Austria,2022-03-13,40.74,63.54,58.33
AT,AUT,Austria,2022-03-14,40.74,63.54,58.33
AT,AUT,Austria,2022-03-15,40.74,63.54,58.33
AT,AUT,Austria,2022-03-16,40.74,63.54,58.33
AT,AUT,Austria,2022-03-17,40.74,63.54,58.33
AT,AUT,Austria,2022-03-18,40.74,63.54,58.33
AT,AUT,Austria,2022-03-19,40.74,63.54,58.33
AT,AUT,Austria,2022-03-20,40.74,63.54,58.33
AT,AUT,Austria,2022-03-21,40.74,63.54,58.33
AT,AUT,Austria,2022-03-22,40.74,63.54,58.33
AT,AUT,Austria,2022-03-23,40.74,63.54,58.33
AT,AUT,Austria,2022-03-24,40.74,63.54,58.33
AT,AUT,Austria,2022-03-25,40.74,63.54,58.33
AT,AUT,Austria,2022-03-26,40.74,63.54,58.33
AT,AUT,Austria,2022-03-27,40.74,63.54,58.33
AT,AUT,Austria,2022-03-28,40.74,63.54,58.33
AT,AUT,Austria,2022-03-29,40.74,63.54,58.33
AT,AUT,Austria,2022-03-30,40.74,63.54,58.33
AT,AUT,Austria,2022-03-31,40.74,63.54,58.33
AT,AUT,Austria,2022-04-01,40.74,63.54,58.33
AT,AUT,Austria,2022-04-02,40.74,63.54,58.33
AT,AUT,Austria,2022-04-03,40.74,63.54,58.33
AT,AUT,Austria,2022-04-04,40.74,63.54,58.33
AT,AUT,Austria,2022-04-05,40.74,63.54,58.33
AT,AUT,Austria,2022-04-06,40.74,63.54,58.33
AT,AUT,Austria,2022-04-07,40.74,63.54,58.33
AT,AUT,Austria,2022-04-08,40.74,63.54,58.33
AT,AUT,Austria,2022-04-09,40.74,63.54,58.33
AT,AUT,Austria,2022-04-10,40.74,63.54,58.33
AT,AUT,Austria,2022-04-11,40.74,63.54,58.33
AT,AUT,Austria,2022-04-12,40.74,63.54,58.33
AT,AUT,Austria,2022-04-13,40.74,63.54,58.33
AT,AUT,Austria,2022-04-14,40.74,63.54,58.33
AT,AUT,Austria,2022-04-15,40.74,63.54,58.33
AT,AUT,Austria,2022-04-16,37.96,61.98,56.55
AT,AUT,Austria,2022-04-17,37.96,61.98,56.55
AT,AUT,Austria,2022-04-18,37.96,61.98,56.55
AT,AUT,Austria,2022-04-19,37.96,61.98,56.55
AT,AUT,Austria,2022-04-20,37.96,61.98,56.55
AT,AUT,Austria,2022-04-21,37.96,61.98,56.55
AT,AUT,Austria,2022-04-22,37.96,61.98,56.55
AT,AUT,Austria,2022-04-23,37.96,61.98,56.55
AT,AUT,Austria,2022-04-24,37.96,61.98,56.55
AT,AUT,Austria,2022-04-25,37.96,61.98,56.55
AT,AUT,Austria,2022-04-26,37.96,61.98,56.55
AT,AUT,Austria,2022-04-27,37.96,61.98,56.55
AT,AUT,Austria,2022-04-28,37.96,61.98,56.55
AT,AUT,Austria,2022-04-29,37.96,61.98,56.55
AT,AUT,Austria,2022-04-30,37.96,61.98,56.55
AT,AUT,Austria,2022-05-01,37.96,61.98,56.55
AT,AUT,Austria,2022-05-02,37.96,61.98,56.55
AT,AUT,Austria,2022-05-03,37.96,61.98,56.55
AT,AUT,Austria,2022-05-04,37.96,61.98,56.55
AT,AUT,Austria,2022-05-05,37.96,61.98,56.55
AT,AUT,Austria,2022-05-06,37.96,61.98,56.55
AT,AUT,Austria,2022-05-07,37.96,61.98,56.55
AT,AUT,Austria,2022-05-08,37.96,61.98,56.55
AT,AUT,Austria,2022-05-09,37.96,61.98,56.55
AT,AUT,Austria,2022-05-10,37.96,61.98,56.55
AT,AUT,Austria,2022-05-11,37.96,61.98,56.55
AT,AUT,Austria,2022-05-12,37.96,61.98,56.55
AT,AUT,Austria,2022-05-13,37.96,61.98,56.55
AT,AUT,Austria,2022-05-14,37.96,61.98,56.55
AT,AUT,Austria,2022-05-15,37.96,61.98,56.55
AT,AUT,Austria,2022-05-16,35.19,60.42,54.76
AT,AUT,Austria,2022-05-17,35.19,60.42,54.76
AT,AUT,Austria,2022-05-18,35.19,60.42,54.76
AT,AUT,Austria,2022-05-19,35.19,60.42,54.76
AT,AUT,Austria,2022-05-20,35.19,60.42,54.76
AT,AUT,Austria,2022-05-21,35.19,60.42,54.76
AT,AUT,Austria,2022-05-22,35.19,60.42,54.76
AT,AUT,Austria,2022-05-23,35.19,60.42,54.76
AT,AUT,Austria,2022-05-24,35.19,60.42,54.76
AT,AUT,Austria,2022-05-25,35.19,60.42,54.76
AT,AUT,Austria,2022-05-26,35.19,60.42,54.76
AT,AUT,Austria,2022-05-27,35.19,60.42,54.76
AT,AUT,Austria,2022-05-28,35.19,60.42,54.76
AT,AUT,Austria,2022-05-29,35.19,60.42,54.76
AT,AUT,Austria,2022-05-30,35.19,60.42,54.76
AT,AUT,Austria,2022-05-31,35.19,60.42,54.76
AT,AUT,Austria,2022-06-01,35.19,60.42,54.76
AT,AUT,Austria,2022-06-02,35.19,60.42,54.76
AT,AUT,Austria,2022-06-03,35.19,60.42,54.76
AT,AUT,Austria,2022-06-04,35.19,60.42,54.76
AT,AUT,Austria,2022-06-05,35.19,60.42,54.76
AT,AUT,Austria,2022-06-06,35.19,60.42,54.76
AT,AUT,Austria,2022-06-07,35.19,60.42,54.76
AT,AUT,Austria,2022-06-08,35.19,60.42,54.76
AT,AUT,Austria,2022-06-09,35.19,60.42,54.76
AT,AUT,Austria,2022-06-10,35.19,60.42,54.76
AT,AUT,Austria,2022-06-11,35.19,60.42,54.76
AT,AUT,Austria,2022-06-12,35.19,60.42,54.76
AT,AUT,Austria,2022-06-13,35.19,60.42,54.76
AT,AUT,Austria,2022-06-14,35.19,60.42,54.76
AT,AUT,Austria,2022-06-15,35.19,60.42,54.76
AT,AUT,Austria,2022-06-16,35.19,60.42,54.76
AT,AUT,Austria,2022-06-17,35.19,60.42,54.76
AT,AUT,Austria,2022-06-18,35.19,60.42,54.76
AT,AUT,Austria,2022-06-19,35.19,60.42,54.76
AT,AUT,Austria,2022-06-20,35.19,60.42,54.76
AT,AUT,Austria,2022-06-21,35.19,60.42,54.76
AT,AUT,Austria,2022-06-22,35.19,60.42,54.76
AT,AUT,Austria,2022-06-23,35.19,60.42,54.76
AT,AUT,Austria,2022-06-24,35.19,60.42,54.76
AT,AUT,Austria,2022-06-25,35.19,60.42,54.76
AT,AUT,Austria,2022-06-26,35.19,60.42,54.76
AT,AUT,Austria,2022-06-27,35.19,60.42,54.76
AT,AUT,Austria,2022-06-28,35.19,60.42,54.76
AT,AUT,Austria,2022-06-29,35.19,60.42,54.76
AT,AUT,Austria,2022-06-30,35.19,60.42,54.76
AT,AUT,Austria,2022-07-01,35.19,60.42,54.76
AT,AUT,Austria,2022-07-02,35.19,60.42,54.76
AT,AUT,Austria,2022-07-03,35.19,60.42,54.76
AT,AUT,Austria,2022-07-04,35.19,60.42,54.76
AT,AUT,Austria,2022-07-05,35.19,60.42,54.76
AT,AUT,Austria,2022-07-06,35.19,60.42,54.76
AT,AUT,Austria,2022-07-07,35.19,60.42,54.76
AT,AUT,Austria,2022-07-08,35.19,60.42,54.76
AT,AUT,Austria,2022-07-09,35.19,60.42,54.76
AT,AUT,Austria,2022-07-10,35.19,60.42,54.76
AT,AUT,Austria,2022-07-11,35.19,60.42,54.76
AT,AUT,Austria,2022-07-12,35.19,60.42,54.76
AT,AUT,Austria,2022-07-13,35.19,60.42,54.76
AT,AUT,Austria,2022-07-14,35.19,60.42,54.76
AT,AUT,Austria,2022-07-15,35.19,60.42,54.76
AT,AUT,Austria,2022-07-16,35.19,60.42,54.76
AT,AUT,Austria,2022-07-17,35.19,60.42,54.76
AT,AUT,Austria,2022-07-18,35.19,60.42,54.76
AT,AUT,Austria,2022-07-19,35.19,60.42,54.76
AT,AUT,Austria,2022-07-20,35.19,60.42,54.76
AT,AUT,Austria,2022-07-21,35.19,60.42,54.76
AT,AUT,Austria,2022-07-22,35.19,60.42,54.76
AT,AUT,Austria,2022-07-23,35.19,60.42,54.76
AT,AUT,Austria,2022-07-24,35.19,60.42,54.76
AT,AUT,Austria,2022-07-25,35.19,60.42,54.76
AT,AUT,Austria,2022-07-26,35.19,60.42,54.76
AT,AUT,Austria,2022-07-27,35.19,60.42,54.76
AT,AUT,Austria,2022-07-28,35.19,60.42,54.76
AT,AUT,Austria,2022-07-29,35.19,60.42,54.76
AT,AUT,Austria,2022-07-30,35.19,60.42,54.76
AT,AUT,Austria,2022-07-31,35.19,60.42,54.76
AT,AUT,Austria,2022-08-01,35.19,60.42,54.76
AT,AUT,Austria,2022-08-02,35.19,60.42,54.76
AT,AUT,Austria,2022-08-03,35.19,60.42,54.76
AT,AUT,Austria,2022-08-04,35.19,60.42,54.76
AT,AUT,Austria,2022-08-05,35.19,60.42,54.76
AT,AUT,Austria,2022-08-06,35.19,60.42,54.76
AT,AUT,Austria,2022-08-07,35.19,60.42,54.76
AT,AUT,Austria,2022-08-08,35.19,60.42,54.76
AT,AUT,Austria,2022-08-09,35.19,60.42,54.76
AT,AUT,Austria,2022-08-10,35.19,60.42,54.76
AT,AUT,Austria,2022-08-11,35.19,60.42,54.76
AT,AUT,Austria,2022-08-12,35.19,60.42,54.76
AT,AUT,Austria,2022-08-13,35.19,60.42,54.76
AT,AUT,Austria,2022-08-14,35.19,60.42,54.76
AT,AUT,Austria,2022-08-15,35.19,60.42,54.76
AT,AUT,Austria,2022-08-16,35.19,60.42,54.76
AT,AUT,Austria,2022-08-17,35.19,60.42,54.76
AT,AUT,Austria,2022-08-18,35.19,60.42,54.76
AT,AUT,Austria,2022-08-19,35.19,60.42,54.76
AT,AUT,Austria,2022-08-20,35.19,60.42,54.76
AT,AUT,Austria,2022-08-21,35.19,60.42,54.76
AT,AUT,Austria,2022-08-22,35.19,60.42,54.76
AT,AUT,Austria,2022-08-23,35.19,60.42,54.76
AT,AUT,Austria,2022-08-24,35.19,60.42,54.76
AT,AUT,Austria,2022-08-25,35.19,60.42,54.76
AT,AUT,Austria,2022-08-26,35.19,60.42,54.76
AT,AUT,Austria,2022-08-27,35.19,60.42,54.76
AT,AUT,Austria,2022-08-28,35.19,60.42,54.76
AT,AUT,Austria,2022-08-29,35.19,60.42,54.76
AT,AUT,Austria,2022-08-30,35.19,60.42,54.76
AT,AUT,Austria,2022-08-31,35.19,60.42,54.76
AT,AUT,Austria,2022-09-01,35.19,60.42,54.76
AT,AUT,Austria,2022-09-02,35.19,60.42,54.76
AT,AUT,Austria,2022-09-03,35.19,60.42,54.76
AT,AUT,Austria,2022-09-04,35.19,60.42,54.76
AT,AUT,Austria,2022-09-05,35.19,60.42,54.76
AT,AUT,Austria,2022-09-06,35.19,60.42,54.76
AT,AUT,Austria,2022-09-07,35.19,60.42,54.76
AT,AUT,Austria,2022-09-08,35.19,60.42,54.76
AT,AUT,Austria,2022-09-09,35.19,60.42,54.76
AT,AUT,Austria,2022-09-10,35.19,60.42,54.76
AT,AUT,Austria,2022-09-11,35.19,60.42,54.76
AT,AUT,Austria,2022-09-12,35.19,60.42,54.76
