id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
7909742a,2020-03-20,1132.0,15.0,38.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,1.0,1.0,0.0,0.0,-3.0,67.19,81.48,64.29,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-21,1214.0,18.0,47.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,1.0,1.0,0.0,0.0,-3.0,67.19,81.48,64.29,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-22,1288.0,22.0,56.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,1.0,1.0,0.0,0.0,-3.0,67.19,81.48,64.29,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-23,1841.0,30.0,107.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-24,2486.0,38.0,174.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-25,3154.0,44.0,241.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-26,4162.0,53.0,333.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-27,4946.0,66.0,490.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-28,5556.0,78.0,602.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-29,6100.0,91.0,718.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,1.0,0.0,0.0,-3.0,69.27,81.48,66.67,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-30,6764.0,110.0,878.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,0.0,0.0,-3.0,72.4,81.48,70.24,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-03-31,7311.0,125.0,1031.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,0.0,0.0,-3.0,72.4,81.48,70.24,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-01,7857.0,136.0,1161.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,1.0,0.0,-3.0,73.96,81.48,72.02,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-02,8290.0,154.0,1337.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,1.0,0.0,-3.0,73.96,81.48,72.02,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-03,8699.0,170.0,1579.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,1.0,0.0,-3.0,73.96,81.48,72.02,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-04,8947.0,188.0,1877.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,1.0,0.0,-3.0,73.96,81.48,72.02,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-05,9130.0,208.0,2082.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,1.0,0.0,-3.0,73.96,81.48,72.02,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-06,9433.0,236.0,2548.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-07,9721.0,262.0,2912.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-08,10008.0,278.0,3414.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-09,10284.0,300.0,3911.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-10,10641.0,321.0,4444.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-11,10844.0,338.0,4808.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-12,10955.0,349.0,5097.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-13,11042.0,370.0,5382.0,,,,,,,,2.0,3.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,75.52,81.48,73.81,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-14,11191.0,382.0,5872.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-15,11319.0,398.0,6321.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-16,11431.0,418.0,6729.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-17,11530.0,432.0,7104.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-18,11589.0,449.0,7341.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-19,11636.0,466.0,7490.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-20,11701.0,475.0,7854.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-21,11771.0,492.0,8257.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-22,11841.0,504.0,8492.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,-2.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,73.44,77.78,71.43,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-23,11901.0,511.0,8723.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-24,11980.0,517.0,8953.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-25,12042.0,530.0,9082.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-26,12078.0,539.0,9182.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-27,12146.0,545.0,9366.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-28,12195.0,559.0,9516.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-29,12255.0,566.0,9672.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-04-30,12309.0,573.0,9856.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,71.88,75.0,69.64,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-01,12346.0,577.0,9960.0,,,,,,,,2.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,67.71,67.59,64.88,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-02,12374.0,580.0,10038.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,66.15,64.81,63.1,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-03,12386.0,588.0,10094.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,-3.0,66.15,64.81,63.1,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-04,12416.0,592.0,10232.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-05,12470.0,595.0,10346.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-06,12516.0,602.0,10451.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-07,12556.0,605.0,10559.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-08,12605.0,610.0,10709.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-09,12635.0,617.0,10775.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-10,12650.0,620.0,10827.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,65.1,64.81,61.9,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-11,12715.0,623.0,10912.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-12,12753.0,624.0,10994.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-13,12805.0,627.0,11065.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-14,12859.0,630.0,11134.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-15,12934.0,630.0,11197.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-16,12949.0,631.0,11247.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-17,12975.0,633.0,11272.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-18,13033.0,636.0,11319.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-19,13094.0,637.0,11385.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-20,13124.0,640.0,11433.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-21,13155.0,643.0,11484.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-22,13183.0,647.0,11532.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-23,13207.0,648.0,11578.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-24,13238.0,649.0,11614.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-25,13263.0,651.0,11668.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-26,13285.0,655.0,11751.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-27,13335.0,656.0,11823.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-28,13354.0,657.0,11899.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,61.98,59.26,58.33,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-29,13396.0,659.0,11955.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,58.85,53.7,54.76,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-30,13428.0,659.0,11986.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,58.85,53.7,54.76,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
7909742a,2020-05-31,13433.0,663.0,12018.0,,,,,,,,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,58.85,53.7,54.76,87.5,1,Austria,,,47.5162,14.5501,8840521.0,AUT,AT,40.0,EUR,,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,AT,,AUT
